Snapshot_Date,Util_Lines,Util_Complexity,Util_Normalized,Non_Util_Lines,Non_Util_Complexity,Non_Util_Normalized,Util_Lines_No_Tests,Util_Complexity_No_Tests,Util_Normalized_No_Tests,Non_Util_Lines_No_Tests,Non_Util_Complexity_No_Tests,Non_Util_Normalized_No_Tests,Util_Lines_Vuln,Util_Complexity_Vuln,Util_Normalized_Vuln,Non_Util_Lines_Vuln,Non_Util_Complexity_Vuln,Non_Util_Normalized_Vuln,Util_Lines_No_Tests_Vuln,Util_Complexity_No_Tests_Vuln,Util_Normalized_No_Tests_Vuln,Non_Util_Lines_No_Tests_Vuln,Non_Util_Complexity_No_Tests_Vuln,Non_Util_Normalized_No_Tests_Vuln,Util_Lines_Non_Vuln,Util_Complexity_Non_Vuln,Util_Normalized_Non_Vuln,Non_Util_Lines_Non_Vuln,Non_Util_Complexity_Non_Vuln,Non_Util_Normalized_Non_Vuln,Util_Lines_No_Tests_Non_Vuln,Util_Complexity_No_Tests_Non_Vuln,Util_Normalized_No_Tests_Non_Vuln,Non_Util_Lines_No_Tests_Non_Vuln,Non_Util_Complexity_No_Tests_Non_Vuln,Non_Util_Normalized_No_Tests_Non_Vuln
2005-07-13,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
2005-08-12,1359,112,0.08241353936718175,26516,2528,0.09533866344848393,1359,112,0.08241353936718175,22300,2193,0.0983408071748879,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1359,112,0.08241353936718175,26516,2528,0.09533866344848393,1359,112,0.08241353936718175,22300,2193,0.0983408071748879
2005-09-11,1366,114,0.08345534407027819,28895,2670,0.09240353002249524,1366,114,0.08345534407027819,24386,2335,0.09575166078897729,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1366,114,0.08345534407027819,28895,2670,0.09240353002249524,1366,114,0.08345534407027819,24386,2335,0.09575166078897729
2005-10-11,1582,149,0.09418457648546144,30191,2806,0.09294160511410686,1582,149,0.09418457648546144,25608,2465,0.09625898156825992,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1582,149,0.09418457648546144,30191,2806,0.09294160511410686,1582,149,0.09418457648546144,25608,2465,0.09625898156825992
2005-11-10,2090,185,0.08851674641148326,33920,3016,0.08891509433962264,2090,185,0.08851674641148326,29083,2673,0.09190936285802703,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2090,185,0.08851674641148326,33920,3016,0.08891509433962264,2090,185,0.08851674641148326,29083,2673,0.09190936285802703
2005-12-10,2379,181,0.07608238755779739,39689,3331,0.083927536597042,2379,181,0.07608238755779739,34197,2986,0.08731760095914846,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2379,181,0.07608238755779739,39689,3331,0.083927536597042,2379,181,0.07608238755779739,34197,2986,0.08731760095914846
2006-01-09,2393,183,0.07647304638529043,40497,3338,0.08242585870558312,2393,183,0.07647304638529043,34677,2985,0.08608011073622286,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2393,183,0.07647304638529043,40497,3338,0.08242585870558312,2393,183,0.07647304638529043,34677,2985,0.08608011073622286
2006-02-09,2398,183,0.07631359466221851,40927,3346,0.0817553204486036,2398,183,0.07631359466221851,35093,2997,0.08540164705211865,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2398,183,0.07631359466221851,40927,3346,0.0817553204486036,2398,183,0.07631359466221851,35093,2997,0.08540164705211865
2006-03-16,2401,184,0.07663473552686381,41285,3349,0.08111905050260385,2401,184,0.07663473552686381,35442,3000,0.08464533604198408,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2401,184,0.07663473552686381,41285,3349,0.08111905050260385,2401,184,0.07663473552686381,35442,3000,0.08464533604198408
2006-04-21,2672,212,0.07934131736526946,41425,3366,0.08125528062764031,2672,212,0.07934131736526946,35582,3017,0.08479006239109663,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2672,212,0.07934131736526946,41425,3366,0.08125528062764031,2672,212,0.07934131736526946,35582,3017,0.08479006239109663
2006-05-21,2629,216,0.08216051730696082,49418,3472,0.07025780080132746,2629,216,0.08216051730696082,41894,3116,0.07437819258127655,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2629,216,0.08216051730696082,49418,3472,0.07025780080132746,2629,216,0.08216051730696082,41894,3116,0.07437819258127655
2006-06-20,2738,236,0.08619430241051863,52251,3636,0.06958718493425964,2738,236,0.08619430241051863,44310,3268,0.07375310313698939,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2738,236,0.08619430241051863,52251,3636,0.06958718493425964,2738,236,0.08619430241051863,44310,3268,0.07375310313698939
2006-07-20,3640,366,0.10054945054945055,54266,3763,0.06934360372977555,3640,366,0.10054945054945055,45938,3394,0.07388218903739824,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3640,366,0.10054945054945055,54266,3763,0.06934360372977555,3640,366,0.10054945054945055,45938,3394,0.07388218903739824
2006-08-20,3648,368,0.10087719298245613,55247,3811,0.06898112114684961,3648,368,0.10087719298245613,46850,3432,0.07325506937033084,0,0,0.0,33,7,0.21212121212121213,0,0,0.0,33,7,0.21212121212121213,3648,368,0.10087719298245613,55214,3804,0.06889556996413954,3648,368,0.10087719298245613,46817,3425,0.0731571864920862
2006-09-21,3761,387,0.10289816538154746,56803,3832,0.06746122563949088,3654,368,0.10071154898741105,47547,3465,0.07287526026878667,0,0,0.0,36,9,0.25,0,0,0.0,36,9,0.25,3761,387,0.10289816538154746,56767,3823,0.06734546479468706,3654,368,0.10071154898741105,47511,3456,0.07274104944118204
2006-10-23,3800,393,0.10342105263157894,57082,3867,0.06774464805017344,3693,374,0.10127267803953426,47733,3489,0.07309408585255484,0,0,0.0,36,9,0.25,0,0,0.0,36,9,0.25,3800,393,0.10342105263157894,57046,3858,0.06762963222662413,3693,374,0.10127267803953426,47697,3480,0.07296056355745645
2006-11-22,3857,406,0.10526315789473684,59225,3988,0.06733642887294217,3750,387,0.1032,48621,3599,0.07402151333785813,0,0,0.0,36,9,0.25,0,0,0.0,36,9,0.25,3857,406,0.10526315789473684,59189,3979,0.06722532903073206,3750,387,0.1032,48585,3590,0.07389111865802202
2006-12-22,3877,412,0.1062677327830797,61478,4082,0.06639773577539933,3770,393,0.10424403183023873,49591,3646,0.07352140509366618,0,0,0.0,36,9,0.25,0,0,0.0,36,9,0.25,3877,412,0.1062677327830797,61442,4073,0.06629015982552651,3770,393,0.10424403183023873,49555,3637,0.07339319947533045
2007-01-21,3886,413,0.1062789500772002,63587,4104,0.06454149433060216,3779,394,0.10426038634559408,50634,3675,0.07257968953667496,0,0,0.0,48,10,0.20833333333333334,0,0,0.0,48,10,0.20833333333333334,3886,413,0.1062789500772002,63539,4094,0.06443286800232928,3779,394,0.10426038634559408,50586,3665,0.07245087573636974
2007-02-20,4078,386,0.0946542422756253,66027,4228,0.06403441016553835,3968,367,0.0924899193548387,51901,3755,0.07234928036068669,0,0,0.0,48,10,0.20833333333333334,0,0,0.0,48,10,0.20833333333333334,4078,386,0.0946542422756253,65979,4218,0.06392943209202928,3968,367,0.0924899193548387,51853,3745,0.07222340076755443
2007-03-22,4097,386,0.09421527947278496,69950,4465,0.063831308077198,3987,367,0.09204915976925006,54137,3952,0.07299998152834475,0,0,0.0,61,12,0.19672131147540983,0,0,0.0,61,12,0.19672131147540983,4097,386,0.09421527947278496,69889,4453,0.06371532000744037,3987,367,0.09204915976925006,54076,3940,0.07286041867001997
2007-04-21,4251,398,0.09362502940484592,73676,4551,0.06177045442206417,4141,379,0.09152378652499396,56962,4116,0.0722586987816439,0,0,0.0,61,12,0.19672131147540983,0,0,0.0,61,12,0.19672131147540983,4251,398,0.09362502940484592,73615,4539,0.06165862935543028,4141,379,0.09152378652499396,56901,4104,0.07212527020614752
2007-05-21,7384,796,0.10780065005417118,77039,4705,0.06107296304469165,7244,777,0.10726118166758697,58823,4224,0.0718086462778165,0,0,0.0,61,12,0.19672131147540983,0,0,0.0,61,12,0.19672131147540983,7384,796,0.10780065005417118,76978,4693,0.06096547065395308,7244,777,0.10726118166758697,58762,4212,0.07167897620911473
2007-06-20,7440,806,0.10833333333333334,77756,4735,0.060895622202788206,7268,783,0.1077325261419923,59423,4253,0.07157161368493681,0,0,0.0,61,12,0.19672131147540983,0,0,0.0,61,12,0.19672131147540983,7440,806,0.10833333333333334,77695,4723,0.06078898256001029,7268,783,0.1077325261419923,59362,4241,0.07144301068023315
2007-07-20,7865,850,0.1080737444373808,81279,5024,0.061811784101674476,7576,813,0.10731256599788806,62256,4512,0.07247494217424827,0,0,0.0,61,12,0.19672131147540983,0,0,0.0,61,12,0.19672131147540983,7865,850,0.1080737444373808,81218,5012,0.06171045827279667,7576,813,0.10731256599788806,62195,4500,0.07235308304526088
2007-08-19,7982,858,0.10749185667752444,83747,5120,0.061136518323044405,7682,820,0.10674303566779485,63769,4586,0.07191582116702473,0,0,0.0,61,12,0.19672131147540983,0,0,0.0,61,12,0.19672131147540983,7982,858,0.10749185667752444,83686,5108,0.06103768850225844,7682,820,0.10674303566779485,63708,4574,0.07179632071325422
2007-09-19,8187,865,0.10565530719433248,88430,5482,0.06199253646952392,7753,826,0.10653940410163808,66437,4852,0.07303159384078149,0,0,0.0,76,15,0.19736842105263158,0,0,0.0,76,15,0.19736842105263158,8187,865,0.10565530719433248,88354,5467,0.06187608936777056,7753,826,0.10653940410163808,66361,4837,0.07288919696809873
2007-10-19,8203,858,0.1045958795562599,88943,5518,0.06203973331234611,7769,819,0.10541897284077745,66873,4888,0.07309377476709583,0,0,0.0,77,16,0.2077922077922078,0,0,0.0,77,16,0.2077922077922078,8203,858,0.1045958795562599,88866,5502,0.061913442711498214,7769,819,0.10541897284077745,66796,4872,0.072938499311336
2007-11-18,8543,902,0.10558351867025635,92529,5599,0.06051075878913638,8073,861,0.10665180230397622,69049,4960,0.07183304609769874,540,25,0.046296296296296294,898,32,0.035634743875278395,540,25,0.046296296296296294,898,32,0.035634743875278395,8003,877,0.10958390603523678,91631,5567,0.060754548133273675,7533,836,0.11097836187441922,68151,4928,0.07231001746122581
2007-12-19,8656,924,0.1067467652495379,95559,5701,0.059659477390931255,8107,867,0.10694461576415444,71259,5065,0.07107874093097012,539,25,0.04638218923933209,903,31,0.03433001107419712,539,25,0.04638218923933209,903,31,0.03433001107419712,8117,899,0.1107552051250462,94656,5670,0.05990111561866126,7568,842,0.11125792811839323,70356,5034,0.0715504008186935
2008-01-18,8656,924,0.1067467652495379,95809,5713,0.05962905363796721,8107,867,0.10694461576415444,71300,5077,0.07120617110799439,539,25,0.04638218923933209,903,31,0.03433001107419712,539,25,0.04638218923933209,903,31,0.03433001107419712,8117,899,0.1107552051250462,94906,5682,0.059869765873601245,7568,842,0.11125792811839323,70397,5046,0.07167919087461114
2008-02-18,8667,920,0.10614976347063575,96102,5691,0.05921833052381844,8118,863,0.1063069721606307,71462,5052,0.07069491477988302,544,19,0.034926470588235295,904,31,0.034292035398230086,544,19,0.034926470588235295,904,31,0.034292035398230086,8123,901,0.1109196109811646,95198,5660,0.05945503056786907,7574,844,0.11143385265381568,70558,5021,0.07116131409620455
2008-03-19,8826,927,0.10503059143439837,98065,5776,0.058899709376434,8246,870,0.10550569973320398,72908,5134,0.07041751248148351,543,19,0.034990791896869246,902,30,0.03325942350332594,543,19,0.034990791896869246,902,30,0.03325942350332594,8283,908,0.10962211759024508,97163,5746,0.05913773761617076,7703,851,0.11047643775152538,72006,5104,0.07088298197372442
2008-04-18,8826,927,0.10503059143439837,98556,5774,0.05858598157392751,8246,870,0.10550569973320398,73206,5127,0.0700352430128678,543,19,0.034990791896869246,902,30,0.03325942350332594,543,19,0.034990791896869246,902,30,0.03325942350332594,8283,908,0.10962211759024508,97654,5744,0.05881991521084646,7703,851,0.11047643775152538,72304,5097,0.07049402522682009
2008-05-18,9010,933,0.10355160932297447,102507,5664,0.05525476308935,8430,876,0.10391459074733096,75937,5011,0.06598891186114805,543,19,0.034990791896869246,1020,56,0.054901960784313725,543,19,0.034990791896869246,1020,56,0.054901960784313725,8467,914,0.10794850596433211,101487,5608,0.055258308945973375,7887,857,0.10865981995689108,74917,4955,0.06613986144666764
2008-06-17,9014,939,0.10417128910583537,103826,5726,0.05514996243715447,8434,882,0.10457671330329618,76536,5056,0.06606041601337932,543,19,0.034990791896869246,1021,56,0.05484818805093046,543,19,0.034990791896869246,1021,56,0.05484818805093046,8471,920,0.10860583166096092,102805,5670,0.055152959486406306,7891,863,0.10936509948042074,75515,5000,0.06621201085876978
2008-07-17,9231,1001,0.10843895569277434,108888,5924,0.05440452575123062,8623,940,0.10901078510959063,79119,5164,0.06526877235556566,552,39,0.07065217391304347,985,43,0.04365482233502538,552,39,0.07065217391304347,985,43,0.04365482233502538,8679,962,0.11084226293351769,107903,5881,0.05450265516250707,8071,901,0.1116342460661628,78134,5121,0.06554124964804055
2008-08-16,11195,1160,0.10361768646717284,133992,7790,0.0581377992715983,10644,1140,0.10710259301014656,94032,6532,0.0694657137995576,541,35,0.06469500924214418,1019,49,0.04808635917566242,541,35,0.06469500924214418,1019,49,0.04808635917566242,10654,1125,0.10559414304486578,132973,7741,0.058214825566092365,10103,1105,0.10937345342967436,93013,6483,0.06969993441776956
2008-09-15,11820,1267,0.1071912013536379,141571,7764,0.05484174018690269,11257,1247,0.11077551745580527,98534,6471,0.06567276270119958,543,31,0.0570902394106814,2001,97,0.04847576211894053,543,31,0.0570902394106814,1405,97,0.06903914590747331,11277,1236,0.10960361798350625,139570,7667,0.05493300852618758,10714,1216,0.11349635990293075,97129,6374,0.06562406696249318
2008-10-17,11823,1268,0.10724858326989765,142847,7797,0.054582875384152275,11260,1248,0.1108348134991119,99349,6495,0.06537559512425893,543,31,0.0570902394106814,2056,99,0.04815175097276265,543,31,0.0570902394106814,1411,99,0.07016300496102056,11280,1237,0.10966312056737589,140791,7698,0.05467679041984218,10717,1217,0.11355789866567137,97938,6396,0.06530662255712798
2008-11-16,11891,1283,0.10789672861828274,145408,7797,0.05362153389084507,11321,1263,0.11156258281070577,101245,6484,0.0640426687737666,543,31,0.0570902394106814,2099,99,0.04716531681753216,543,31,0.0570902394106814,1413,99,0.07006369426751592,11348,1252,0.11032781106802961,143309,7698,0.05371609598838872,10778,1232,0.11430692150677306,99832,6385,0.06395744851350268
2008-12-16,11898,1283,0.10783324928559422,146537,7841,0.053508670165214246,11328,1263,0.1114936440677966,101820,6525,0.06408367707719505,543,31,0.0570902394106814,2150,99,0.046046511627906975,543,31,0.0570902394106814,1413,99,0.07006369426751592,11355,1252,0.110259797446059,144387,7742,0.05361978571478042,10785,1232,0.11423273064441354,100407,6426,0.06399952194568108
2009-01-15,11903,1395,0.11719734520709064,149358,7936,0.053134080531340805,11333,1375,0.12132709785581929,103438,6612,0.06392234962006225,543,31,0.0570902394106814,2227,105,0.04714863044454423,543,31,0.0570902394106814,1504,105,0.06981382978723404,11360,1364,0.12007042253521127,147131,7831,0.053224677328367234,10790,1344,0.12455977757182576,101934,6507,0.0638354229207134
2009-02-15,11913,1397,0.1172668513388735,150959,7998,0.05298127306089733,11343,1377,0.12139645596403068,104195,6657,0.06388982196842459,543,31,0.0570902394106814,2227,105,0.04714863044454423,543,31,0.0570902394106814,1504,105,0.06981382978723404,11370,1366,0.12014072119613017,148732,7893,0.053068606621305435,10800,1346,0.12462962962962963,102691,6552,0.06380305966443019
2009-03-17,11968,1404,0.11731283422459893,155383,8230,0.05296589717021811,11387,1382,0.1213664705365768,106642,6865,0.06437426154798297,543,31,0.0570902394106814,2464,114,0.04626623376623377,543,31,0.0570902394106814,1587,112,0.07057340894770006,11425,1373,0.12017505470459519,152919,8116,0.05307384955433923,10844,1351,0.12458502397639247,105055,6753,0.06428061491599639
2009-04-16,12497,1420,0.11362727054493078,164668,8761,0.053204022639492796,11806,1394,0.11807555480264273,112102,7231,0.0645037555083763,539,29,0.05380333951762523,2680,129,0.04813432835820895,539,29,0.05380333951762523,1616,118,0.07301980198019802,11958,1391,0.1163237999665496,161988,8632,0.053287897868977946,11267,1365,0.12115026182657318,110486,7113,0.06437919736437196
2009-05-16,12612,1433,0.11362194735172851,167419,8922,0.053291442428876054,11866,1403,0.11823697960559582,112747,7351,0.06519907403301196,539,29,0.05380333951762523,3037,128,0.0421468554494567,539,29,0.05380333951762523,1616,118,0.07301980198019802,12073,1404,0.11629255363207157,164382,8794,0.053497341558078136,11327,1374,0.12130308113357464,111131,7233,0.0650853497223997
2009-06-15,12642,1433,0.11335231767125455,168571,8923,0.05293318542335277,11896,1403,0.11793880295897781,112925,7329,0.0649014832853664,539,29,0.05380333951762523,3034,128,0.04218852999340804,539,29,0.05380333951762523,1613,118,0.0731556106633602,12103,1404,0.11600429645542427,165537,8795,0.053130115925744695,11357,1374,0.12098265386986,111312,7211,0.06478187437113699
2009-07-15,12642,1433,0.11335231767125455,169837,8945,0.05266814651695449,11896,1403,0.11793880295897781,113879,7347,0.06451584576612018,539,29,0.05380333951762523,3222,128,0.03972687771570453,539,29,0.05380333951762523,1619,118,0.07288449660284126,12103,1404,0.11600429645542427,166615,8817,0.052918404705458694,11357,1374,0.12098265386986,112260,7229,0.0643951541065384
2009-08-17,12642,1433,0.11335231767125455,171452,9002,0.052504491052889436,11896,1403,0.11793880295897781,115163,7389,0.06416123234024818,539,29,0.05380333951762523,4079,193,0.04731551850943859,539,29,0.05380333951762523,2404,177,0.07362728785357738,12103,1404,0.11600429645542427,167373,8809,0.05263095003375694,11357,1374,0.12098265386986,112759,7212,0.06395941787351786
2009-09-16,12642,1432,0.11327321626324949,171734,9030,0.05258131761910862,11896,1402,0.11785474108944183,115369,7417,0.06428936716102246,539,29,0.05380333951762523,4089,194,0.04744436292492052,539,29,0.05380333951762523,2404,178,0.0740432612312812,12103,1403,0.11592167231264976,167645,8836,0.05270661218646545,11357,1373,0.12089460244782953,112965,7239,0.06408179524631523
2009-10-17,12703,1422,0.11194206093048886,172033,9039,0.052542244801869406,11957,1392,0.11641716149535837,115451,7424,0.06430433690483409,539,29,0.05380333951762523,7451,449,0.06026036773587438,539,29,0.05380333951762523,3948,425,0.10764944275582573,12164,1393,0.11451825057546859,164582,8590,0.05219282789126393,11418,1363,0.11937291995095463,111503,6999,0.06276961157995749
2009-11-16,13207,1448,0.10963882789429848,175009,9143,0.05224302750144278,12410,1418,0.11426269137792103,117022,7496,0.06405633128813386,539,29,0.05380333951762523,7488,449,0.05996260683760684,539,29,0.05380333951762523,3974,425,0.10694514343231001,12668,1419,0.11201452478686454,167521,8694,0.05189797100065067,11871,1389,0.1170078342178418,113048,7071,0.06254865190007784
2009-12-16,13230,1445,0.1092214663643235,179498,9345,0.05206186141349765,12433,1415,0.11381002171639991,119970,7628,0.06358256230724348,539,29,0.05380333951762523,6867,460,0.06698703946410368,539,29,0.05380333951762523,3986,425,0.10662318113396889,12691,1416,0.11157513198329524,172631,8885,0.05146816041151357,11894,1386,0.11652934252564318,115984,7203,0.06210339357152711
2010-01-16,14211,1567,0.11026669481387658,191229,9537,0.04987214282352572,13082,1535,0.11733679865463996,127513,7798,0.0611545489479504,560,62,0.11071428571428571,7097,404,0.056925461462589824,560,62,0.11071428571428571,4051,371,0.091582325351765,13651,1505,0.11024833345542451,184132,9133,0.0496002867508092,12522,1473,0.11763296597987542,123462,7427,0.0601561614099885
2010-02-15,14468,1591,0.1099668233342549,201082,11124,0.05532071493221671,13165,1557,0.11826813520698823,135434,9229,0.06814389296631569,560,62,0.11071428571428571,7133,404,0.05663816066171316,560,62,0.11071428571428571,4066,371,0.0912444663059518,13908,1529,0.10993672706356054,193949,10720,0.055272262295758164,12605,1495,0.11860372867909559,131368,8858,0.06742890201571158
2010-03-18,14640,1584,0.10819672131147541,205061,11335,0.0552762348764514,13263,1549,0.11679107290959813,136693,9328,0.06824050975543737,542,59,0.1088560885608856,7334,407,0.05549495500409054,542,59,0.1088560885608856,4074,370,0.09081983308787432,14098,1525,0.1081713718257909,197727,10928,0.055268122208904195,12721,1490,0.11712915651285276,132619,8958,0.06754688242257896
2010-04-19,14718,1588,0.10789509444217964,214460,11023,0.05139886225869626,13340,1553,0.1164167916041979,144287,8978,0.06222320791200871,542,59,0.1088560885608856,7370,410,0.05563093622795115,542,59,0.1088560885608856,4086,373,0.09128732256485561,14176,1529,0.10785835214446952,207090,10613,0.0512482495533343,12798,1494,0.11673699015471167,140201,8605,0.06137616707441459
2010-05-19,12220,1176,0.09623567921440263,216822,10999,0.05072824713359345,10747,1142,0.10626221271052387,146039,8988,0.06154520367846945,549,62,0.11293260473588343,7469,407,0.054491899852724596,549,62,0.11293260473588343,4087,371,0.09077563004648886,11671,1114,0.09545026133150544,209353,10592,0.050593972859237744,10198,1080,0.10590311825848206,141952,8617,0.06070361812443643
2010-06-19,12220,1176,0.09623567921440263,216979,11005,0.050719194023384755,10747,1142,0.10626221271052387,146107,8991,0.061537092678653316,549,62,0.11293260473588343,7473,408,0.05459654757125652,549,62,0.11293260473588343,4091,372,0.09093131263749694,11671,1114,0.09545026133150544,209506,10597,0.05058089028476511,10198,1080,0.10590311825848206,142016,8619,0.06069034474988734
2010-07-20,12220,1176,0.09623567921440263,217151,11009,0.05069744095122749,10747,1142,0.10626221271052387,146195,8990,0.0614932111221314,549,62,0.11293260473588343,7473,408,0.05459654757125652,549,62,0.11293260473588343,4091,372,0.09093131263749694,11671,1114,0.09545026133150544,209678,10601,0.05055847537652973,10198,1080,0.10590311825848206,142104,8618,0.0606457242582897
2010-08-19,12230,1178,0.09632052330335242,218719,11054,0.05053973363082311,10751,1142,0.10622267696028276,146396,9022,0.06162736686794721,549,62,0.11293260473588343,7538,410,0.0543910851684797,549,62,0.11293260473588343,4091,372,0.09093131263749694,11681,1116,0.09553976543104187,211181,10644,0.05040226156709174,10202,1080,0.10586159576553617,142305,8650,0.06078493376901725
2010-09-19,12272,1179,0.09607235984354628,221975,11120,0.05009573150129519,10776,1142,0.10597624350408315,147306,9051,0.06144352572196652,549,62,0.11293260473588343,9473,567,0.059854322812203105,549,62,0.11293260473588343,5619,526,0.09361096280476953,11723,1117,0.09528277744604624,212502,10553,0.04966070907567929,10227,1080,0.10560281607509533,141687,8525,0.06016783473430872
2010-10-19,16048,1534,0.09558823529411764,231823,11351,0.04896408035440832,11540,1304,0.11299826689774697,152467,9237,0.06058360169741649,553,62,0.11211573236889692,9545,565,0.05919329491880566,553,62,0.11211573236889692,5645,522,0.0924712134632418,15495,1472,0.09499838657631494,222278,10786,0.0485248202701122,10987,1242,0.11304268681168654,146822,8715,0.05935758946206972
