date, util_total, util_vuln_total, util_non_vuln_total, non_util_total, non_util_vuln_total, non_util_non_vuln_total,     util_total_calls, util_vuln_total_calls, util_non_vuln_total_calls, non_util_total_calls, non_util_vuln_total_calls, non_util_non_vuln_total_calls,     util_total_callers, util_vuln_total_callers, util_non_vuln_total_callers, non_util_total_callers, non_util_vuln_total_callers, non_util_non_vuln_total_callers,     average_callers_util, average_calls_util, average_callers_util_vuln, average_calls_util_vuln, average_callers_util_non_vuln, average_calls_util_non_vuln,     average_callers_non_util, average_calls_non_util, average_callers_non_util_vuln, average_calls_non_util_vuln, average_callers_non_util_non_vuln, average_calls_non_util_non_vuln
2013-08-04, 11, 1, 10, 381, 10, 371, 630, 256, 374, 22548, 985, 21563, 1317, 212, 1105, 21861, 1077, 20784, 119.72727272727273, 57.27272727272727, 212.0, 256.0, 110.5, 37.4, 57.37795275590551, 59.181102362204726, 107.7, 98.5, 56.02156334231806, 58.121293800539085
2013-09-04, 11, 1, 10, 387, 11, 376, 605, 230, 375, 22928, 993, 21935, 1293, 186, 1107, 22240, 1105, 21135, 117.54545454545455, 55.0, 186.0, 230.0, 110.7, 37.5, 57.46770025839793, 59.24547803617571, 100.45454545454545, 90.27272727272727, 56.21010638297872, 58.337765957446805
2013-10-04, 11, 1, 10, 392, 11, 381, 602, 226, 376, 23132, 1008, 22124, 1293, 182, 1111, 22441, 1110, 21331, 117.54545454545455, 54.72727272727273, 182.0, 226.0, 111.1, 37.6, 57.24744897959184, 59.01020408163265, 100.9090909090909, 91.63636363636364, 55.98687664041995, 58.06824146981627
2013-11-03, 17, 1, 16, 409, 11, 398, 741, 236, 505, 24657, 1058, 23599, 1416, 184, 1232, 23982, 1136, 22846, 83.29411764705883, 43.588235294117645, 184.0, 236.0, 77.0, 31.5625, 58.63569682151589, 60.28606356968215, 103.27272727272727, 96.18181818181819, 57.402010050251256, 59.29396984924623
2013-12-03, 18, 1, 17, 428, 10, 418, 796, 233, 563, 26806, 1058, 25748, 1660, 180, 1480, 25942, 1118, 24824, 92.22222222222223, 44.22222222222222, 180.0, 233.0, 87.05882352941177, 33.11764705882353, 60.61214953271028, 62.63084112149533, 111.8, 105.8, 59.38755980861244, 61.59808612440192
2014-01-02, 18, 1, 17, 441, 10, 431, 801, 234, 567, 28024, 1078, 26946, 1633, 180, 1453, 27192, 1124, 26068, 90.72222222222223, 44.5, 180.0, 234.0, 85.47058823529412, 33.35294117647059, 61.65986394557823, 63.54648526077097, 112.4, 107.8, 60.48259860788863, 62.519721577726216
2014-02-01, 18, 1, 17, 446, 10, 436, 826, 246, 580, 28367, 1081, 27286, 1683, 187, 1496, 27510, 1123, 26387, 93.5, 45.888888888888886, 187.0, 246.0, 88.0, 34.11764705882353, 61.681614349775785, 63.60313901345292, 112.3, 108.1, 60.52064220183486, 62.58256880733945
2014-03-03, 20, 1, 19, 460, 10, 450, 854, 247, 607, 29243, 1113, 28130, 1756, 188, 1568, 28341, 1165, 27176, 87.8, 42.7, 188.0, 247.0, 82.52631578947368, 31.94736842105263, 61.61086956521739, 63.571739130434786, 116.5, 111.3, 60.39111111111111, 62.51111111111111
2014-04-02, 19, 1, 18, 469, 10, 459, 883, 251, 632, 30189, 1140, 29049, 1865, 194, 1671, 29207, 1185, 28022, 98.15789473684211, 46.473684210526315, 194.0, 251.0, 92.83333333333333, 35.111111111111114, 62.27505330490405, 64.36886993603412, 118.5, 114.0, 61.050108932461875, 63.287581699346404
2014-05-02, 19, 1, 18, 467, 10, 457, 900, 252, 648, 30562, 1138, 29424, 1888, 194, 1694, 29574, 1186, 28388, 99.36842105263158, 47.36842105263158, 194.0, 252.0, 94.11111111111111, 36.0, 63.32762312633833, 65.44325481798715, 118.6, 113.8, 62.118161925601754, 64.3851203501094
2014-06-01, 21, 1, 20, 475, 11, 464, 913, 255, 658, 31220, 1309, 29911, 1941, 195, 1746, 30192, 1296, 28896, 92.42857142857143, 43.476190476190474, 195.0, 255.0, 87.3, 32.9, 63.562105263157896, 65.72631578947369, 117.81818181818181, 119.0, 62.275862068965516, 64.46336206896552
2014-07-01, 21, 1, 20, 507, 11, 496, 948, 276, 672, 33074, 1330, 31744, 2001, 203, 1798, 32021, 1317, 30704, 95.28571428571429, 45.142857142857146, 203.0, 276.0, 89.9, 33.6, 63.15779092702169, 65.23471400394477, 119.72727272727273, 120.9090909090909, 61.903225806451616, 64.0
2014-07-31, 22, 1, 21, 559, 11, 548, 984, 289, 695, 38048, 1375, 36673, 2143, 215, 1928, 36889, 1354, 35535, 97.4090909090909, 44.72727272727273, 215.0, 289.0, 91.80952380952381, 33.095238095238095, 65.99105545617174, 68.06440071556351, 123.0909090909091, 125.0, 64.8448905109489, 66.92153284671532
2014-08-30, 23, 1, 22, 583, 11, 572, 1006, 294, 712, 40431, 1407, 39024, 2229, 220, 2009, 39208, 1380, 37828, 96.91304347826087, 43.73913043478261, 220.0, 294.0, 91.31818181818181, 32.36363636363637, 67.25214408233276, 69.3499142367067, 125.45454545454545, 127.9090909090909, 66.13286713286713, 68.22377622377623
2014-09-29, 23, 1, 22, 581, 11, 570, 1005, 293, 712, 41112, 1398, 39714, 2222, 220, 2002, 39895, 1376, 38519, 96.6086956521739, 43.69565217391305, 220.0, 293.0, 91.0, 32.36363636363637, 68.66609294320138, 70.76075731497419, 125.0909090909091, 127.0909090909091, 67.57719298245614, 69.67368421052632
2014-10-29, 23, 1, 22, 588, 11, 577, 1051, 294, 757, 41504, 1403, 40101, 2323, 221, 2102, 40232, 1380, 38852, 101.0, 45.69565217391305, 221.0, 294.0, 95.54545454545455, 34.40909090909091, 68.421768707483, 70.58503401360544, 125.45454545454545, 127.54545454545455, 67.33448873483536, 69.49913344887348
2014-11-28, 24, 1, 23, 590, 11, 579, 1042, 295, 747, 41361, 1369, 39992, 2380, 235, 2145, 40023, 1399, 38624, 99.16666666666667, 43.416666666666664, 235.0, 295.0, 93.26086956521739, 32.47826086956522, 67.83559322033898, 70.10338983050848, 127.18181818181819, 124.45454545454545, 66.70811744386874, 69.07081174438687
2014-12-28, 27, 1, 26, 610, 11, 599, 1143, 317, 826, 43696, 1386, 42310, 2580, 254, 2326, 42259, 1421, 40838, 95.55555555555556, 42.333333333333336, 254.0, 317.0, 89.46153846153847, 31.76923076923077, 69.27704918032786, 71.6327868852459, 129.1818181818182, 126.0, 68.17696160267111, 70.63439065108514
2015-01-27, 31, 1, 30, 626, 11, 615, 1630, 627, 1003, 47727, 1546, 46181, 5666, 3150, 2516, 43691, 1438, 42253, 182.7741935483871, 52.58064516129032, 3150.0, 627.0, 83.86666666666666, 33.43333333333333, 69.79392971246007, 76.24121405750799, 130.72727272727272, 140.54545454545453, 68.7040650406504, 75.09105691056911
2015-02-26, 32, 1, 31, 638, 11, 627, 1695, 632, 1063, 48784, 1556, 47228, 5843, 3198, 2645, 44636, 1445, 43191, 182.59375, 52.96875, 3198.0, 632.0, 85.3225806451613, 34.29032258064516, 69.96238244514106, 76.46394984326018, 131.36363636363637, 141.45454545454547, 68.88516746411483, 75.3237639553429
2015-03-29, 33, 1, 32, 648, 11, 637, 1720, 641, 1079, 50292, 1577, 48715, 6081, 3302, 2779, 45931, 1454, 44477, 184.27272727272728, 52.121212121212125, 3302.0, 641.0, 86.84375, 33.71875, 70.88117283950618, 77.61111111111111, 132.1818181818182, 143.36363636363637, 69.82260596546311, 76.4756671899529
2015-04-28, 36, 1, 35, 654, 11, 643, 1775, 462, 1313, 49939, 1572, 48367, 6170, 3002, 3168, 45544, 1452, 44092, 171.38888888888889, 49.30555555555556, 3002.0, 462.0, 90.51428571428572, 37.51428571428571, 69.63914373088684, 76.35932721712538, 132.0, 142.9090909090909, 68.57231726283048, 75.22083981337481
2015-05-28, 38, 1, 37, 655, 11, 644, 1825, 448, 1377, 50327, 1586, 48741, 6273, 2979, 3294, 45879, 1458, 44421, 165.07894736842104, 48.026315789473685, 2979.0, 448.0, 89.02702702702703, 37.21621621621622, 70.0442748091603, 76.8351145038168, 132.54545454545453, 144.1818181818182, 68.97670807453416, 75.68478260869566
2015-06-27, 40, 1, 39, 655, 11, 644, 1831, 434, 1397, 50316, 1594, 48722, 6324, 2876, 3448, 45823, 1460, 44363, 158.1, 45.775, 2876.0, 434.0, 88.41025641025641, 35.82051282051282, 69.9587786259542, 76.81832061068702, 132.72727272727272, 144.9090909090909, 68.88664596273291, 75.65527950310559
2015-07-27, 39, 1, 38, 648, 11, 637, 1907, 514, 1393, 49944, 1587, 48357, 6370, 2969, 3401, 45481, 1446, 44035, 163.33333333333334, 48.8974358974359, 2969.0, 514.0, 89.5, 36.6578947368421, 70.18672839506173, 77.07407407407408, 131.45454545454547, 144.27272727272728, 69.1287284144427, 75.91365777080063
2015-08-26, 39, 1, 38, 625, 11, 614, 1934, 521, 1413, 46399, 1566, 44833, 6411, 2965, 3446, 41922, 1426, 40496, 164.3846153846154, 49.58974358974359, 2965.0, 521.0, 90.6842105263158, 37.18421052631579, 67.0752, 74.2384, 129.63636363636363, 142.36363636363637, 65.9543973941368, 73.01791530944625
2015-09-25, 41, 1, 40, 642, 11, 631, 2032, 537, 1495, 46820, 1554, 45266, 6655, 3056, 3599, 42197, 1430, 40767, 162.3170731707317, 49.5609756097561, 3056.0, 537.0, 89.975, 37.375, 65.72741433021807, 72.92834890965732, 130.0, 141.27272727272728, 64.60697305863708, 71.73692551505546
2015-10-25, 45, 1, 44, 646, 11, 635, 2162, 423, 1739, 46683, 1520, 45163, 6604, 1618, 4986, 42241, 1435, 40806, 146.75555555555556, 48.044444444444444, 1618.0, 423.0, 113.31818181818181, 39.52272727272727, 65.38854489164086, 72.26470588235294, 130.45454545454547, 138.1818181818182, 64.26141732283465, 71.12283464566929
2015-11-24, 62, 1, 61, 647, 12, 635, 2076, 45, 2031, 47255, 1583, 45672, 6385, 142, 6243, 42946, 1448, 41498, 102.98387096774194, 33.483870967741936, 142.0, 45.0, 102.34426229508196, 33.295081967213115, 66.37712519319938, 73.0370942812983, 120.66666666666667, 131.91666666666666, 65.3511811023622, 71.92440944881889
2015-12-24, 62, 1, 61, 651, 12, 639, 2070, 45, 2025, 47728, 1583, 46145, 6346, 142, 6204, 43452, 1449, 42003, 102.35483870967742, 33.38709677419355, 142.0, 45.0, 101.70491803278688, 33.19672131147541, 66.74654377880184, 73.31490015360983, 120.75, 131.91666666666666, 65.73239436619718, 72.21439749608764
2016-01-23, 63, 1, 62, 655, 12, 643, 2089, 45, 2044, 48423, 1585, 46838, 6389, 142, 6247, 44123, 1449, 42674, 101.41269841269842, 33.15873015873016, 142.0, 45.0, 100.75806451612904, 32.96774193548387, 67.36335877862595, 73.92824427480916, 120.75, 132.08333333333334, 66.36702954898911, 72.84292379471229
2016-02-22, 63, 1, 62, 650, 12, 638, 2110, 45, 2065, 47937, 1593, 46344, 6410, 142, 6268, 43637, 1448, 42189, 101.74603174603175, 33.492063492063494, 142.0, 45.0, 101.09677419354838, 33.306451612903224, 67.13384615384615, 73.74923076923076, 120.66666666666667, 132.75, 66.1269592476489, 72.63949843260188
2016-03-23, 63, 1, 62, 645, 12, 633, 2110, 45, 2065, 47324, 1590, 45734, 6391, 142, 6249, 43043, 1445, 41598, 101.44444444444444, 33.492063492063494, 142.0, 45.0, 100.79032258064517, 33.306451612903224, 66.73333333333333, 73.37054263565892, 120.41666666666667, 132.5, 65.71563981042654, 72.24960505529226
2016-04-22, 64, 1, 63, 647, 12, 635, 2179, 45, 2134, 47427, 1604, 45823, 6437, 142, 6295, 43169, 1462, 41707, 100.578125, 34.046875, 142.0, 45.0, 99.92063492063492, 33.87301587301587, 66.72179289026275, 73.30293663060279, 121.83333333333333, 133.66666666666666, 65.68031496062991, 72.16220472440945
2016-05-22, 64, 1, 63, 651, 12, 639, 2181, 45, 2136, 47899, 1607, 46292, 6557, 145, 6412, 43523, 1477, 42046, 102.453125, 34.078125, 145.0, 45.0, 101.77777777777777, 33.904761904761905, 66.85560675883256, 73.57757296466974, 123.08333333333333, 133.91666666666666, 65.79968701095461, 72.44444444444444
2016-06-21, 66, 1, 65, 655, 12, 643, 2329, 51, 2278, 47915, 1512, 46403, 6701, 153, 6548, 43543, 1416, 42127, 101.53030303030303, 35.28787878787879, 153.0, 51.0, 100.73846153846154, 35.04615384615385, 66.47786259541985, 73.1526717557252, 118.0, 126.0, 65.51632970451011, 72.16640746500778
2016-07-21, 66, 1, 65, 643, 12, 631, 2334, 51, 2283, 48201, 1511, 46690, 6748, 153, 6595, 43787, 1419, 42368, 102.24242424242425, 35.36363636363637, 153.0, 51.0, 101.46153846153847, 35.12307692307692, 68.09797822706065, 74.96267496111975, 118.25, 125.91666666666667, 67.14421553090332, 73.99366085578447
2016-08-20, 67, 1, 66, 648, 12, 636, 2418, 56, 2362, 49276, 1575, 47701, 6997, 162, 6835, 44697, 1493, 43204, 104.43283582089552, 36.08955223880597, 162.0, 56.0, 103.56060606060606, 35.78787878787879, 68.97685185185185, 76.04320987654322, 124.41666666666667, 131.25, 67.93081761006289, 75.00157232704403
2016-09-19, 67, 1, 66, 649, 12, 637, 2431, 56, 2375, 49450, 1585, 47865, 7025, 162, 6863, 44856, 1495, 43361, 104.85074626865672, 36.28358208955224, 162.0, 56.0, 103.98484848484848, 35.984848484848484, 69.115562403698, 76.19414483821264, 124.58333333333333, 132.08333333333334, 68.07064364207221, 75.14128728414443
2016-10-19, 67, 1, 66, 652, 12, 640, 2490, 56, 2434, 49749, 1598, 48151, 7176, 162, 7014, 45063, 1519, 43544, 107.1044776119403, 37.16417910447761, 162.0, 56.0, 106.27272727272727, 36.878787878787875, 69.11503067484662, 76.3021472392638, 126.58333333333333, 133.16666666666666, 68.0375, 75.2359375
2016-11-18, 67, 1, 66, 654, 12, 642, 2503, 55, 2448, 49857, 1606, 48251, 7052, 162, 6890, 45308, 1532, 43776, 105.25373134328358, 37.35820895522388, 162.0, 55.0, 104.39393939393939, 37.09090909090909, 69.2782874617737, 76.23394495412845, 127.66666666666667, 133.83333333333334, 68.18691588785046, 75.15732087227414
2016-12-18, 68, 1, 67, 659, 12, 647, 2528, 54, 2474, 50506, 1612, 48894, 7108, 164, 6944, 45926, 1540, 44386, 104.52941176470588, 37.1764705882353, 164.0, 54.0, 103.64179104477611, 36.92537313432836, 69.69044006069802, 76.64036418816389, 128.33333333333334, 134.33333333333334, 68.60278207109737, 75.57032457496136
2017-01-17, 69, 1, 68, 665, 12, 653, 2535, 54, 2481, 51362, 1621, 49741, 7149, 163, 6986, 46748, 1548, 45200, 103.6086956521739, 36.73913043478261, 163.0, 54.0, 102.73529411764706, 36.48529411764706, 70.29774436090226, 77.23609022556391, 129.0, 135.08333333333334, 69.21898928024503, 76.17304747320061
2017-02-16, 69, 1, 68, 667, 12, 655, 2582, 54, 2528, 51716, 1625, 50091, 7242, 162, 7080, 47056, 1553, 45503, 104.95652173913044, 37.42028985507246, 162.0, 54.0, 104.11764705882354, 37.1764705882353, 70.5487256371814, 77.5352323838081, 129.41666666666666, 135.41666666666666, 69.47022900763359, 76.47480916030534
2017-03-20, 71, 1, 70, 672, 12, 660, 2641, 43, 2598, 52049, 1630, 50419, 7318, 155, 7163, 47372, 1556, 45816, 103.07042253521126, 37.19718309859155, 155.0, 43.0, 102.32857142857142, 37.114285714285714, 70.49404761904762, 77.45386904761905, 129.66666666666666, 135.83333333333334, 69.41818181818182, 76.39242424242424
2017-04-19, 71, 1, 70, 672, 12, 660, 2641, 43, 2598, 52072, 1631, 50441, 7322, 155, 7167, 47391, 1557, 45834, 103.12676056338029, 37.19718309859155, 155.0, 43.0, 102.38571428571429, 37.114285714285714, 70.52232142857143, 77.48809523809524, 129.75, 135.91666666666666, 69.44545454545455, 76.42575757575757
2017-05-19, 71, 1, 70, 738, 13, 725, 2644, 42, 2602, 52175, 1795, 50380, 7357, 155, 7202, 47462, 1651, 45811, 103.61971830985915, 37.23943661971831, 155.0, 42.0, 102.88571428571429, 37.17142857142857, 64.31165311653116, 70.69783197831978, 127.0, 138.07692307692307, 63.187586206896555, 69.48965517241379
2017-06-18, 72, 1, 71, 738, 14, 724, 2650, 42, 2608, 52199, 2076, 50123, 7359, 155, 7204, 47490, 1963, 45527, 102.20833333333333, 36.80555555555556, 155.0, 42.0, 101.46478873239437, 36.732394366197184, 64.34959349593495, 70.73035230352303, 140.21428571428572, 148.28571428571428, 62.88259668508287, 69.23066298342542
2017-07-18, 72, 1, 71, 740, 15, 725, 2670, 42, 2628, 52415, 2411, 50004, 7408, 155, 7253, 47677, 2078, 45599, 102.88888888888889, 37.083333333333336, 155.0, 42.0, 102.15492957746478, 37.014084507042256, 64.42837837837838, 70.83108108108108, 138.53333333333333, 160.73333333333332, 62.895172413793105, 68.97103448275863
2017-08-17, 73, 1, 72, 622, 15, 607, 2767, 43, 2724, 52253, 2414, 49839, 7507, 151, 7356, 47513, 2069, 45444, 102.83561643835617, 37.9041095890411, 151.0, 43.0, 102.16666666666667, 37.833333333333336, 76.38745980707395, 84.00803858520901, 137.93333333333334, 160.93333333333334, 74.8665568369028, 82.10708401976936
2017-09-16, 73, 1, 72, 624, 15, 609, 2814, 51, 2763, 52755, 2434, 50321, 7605, 157, 7448, 47964, 2090, 45874, 104.17808219178082, 38.54794520547945, 157.0, 51.0, 103.44444444444444, 38.375, 76.86538461538461, 84.54326923076923, 139.33333333333334, 162.26666666666668, 75.32676518883416, 82.62889983579639
2017-10-16, 73, 1, 72, 632, 15, 617, 2878, 51, 2827, 53134, 2468, 50666, 7710, 157, 7553, 48302, 2106, 46196, 105.61643835616438, 39.42465753424658, 157.0, 51.0, 104.90277777777777, 39.263888888888886, 76.42721518987342, 84.07278481012658, 140.4, 164.53333333333333, 74.87196110210697, 82.11669367909238
2017-11-15, 74, 1, 73, 633, 15, 618, 2909, 51, 2858, 53128, 2493, 50635, 7755, 157, 7598, 48282, 2126, 46156, 104.79729729729729, 39.310810810810814, 157.0, 51.0, 104.08219178082192, 39.15068493150685, 76.27488151658768, 83.9304897314376, 141.73333333333332, 166.2, 74.68608414239482, 81.9336569579288
2017-12-15, 75, 1, 74, 648, 15, 633, 2972, 51, 2921, 54515, 2560, 51955, 7947, 163, 7784, 49540, 2184, 47356, 105.96, 39.626666666666665, 163.0, 51.0, 105.1891891891892, 39.472972972972975, 76.45061728395062, 84.12808641975309, 145.6, 170.66666666666666, 74.81200631911533, 82.07740916271722
2018-01-15, 77, 1, 76, 659, 15, 644, 3083, 53, 3030, 54806, 2550, 52256, 8139, 169, 7970, 49750, 2125, 47625, 105.7012987012987, 40.03896103896104, 169.0, 53.0, 104.86842105263158, 39.86842105263158, 75.49317147192716, 83.16540212443095, 141.66666666666666, 170.0, 73.95186335403727, 81.14285714285714
2018-02-14, 78, 4, 74, 665, 20, 645, 3110, 168, 2942, 55397, 4040, 51357, 8240, 470, 7770, 50267, 3222, 47045, 105.64102564102564, 39.87179487179487, 117.5, 42.0, 105.0, 39.75675675675676, 75.58947368421053, 83.30375939849624, 161.1, 202.0, 72.93798449612403, 79.62325581395349
2018-03-16, 79, 4, 75, 668, 21, 647, 3170, 174, 2996, 55479, 4489, 50990, 8335, 481, 7854, 50314, 3298, 47016, 105.50632911392405, 40.12658227848101, 120.25, 43.5, 104.72, 39.946666666666665, 75.32035928143712, 83.05239520958084, 157.04761904761904, 213.76190476190476, 72.6676970633694, 78.80989180834621
2018-04-15, 79, 4, 75, 678, 21, 657, 3189, 183, 3006, 56146, 4498, 51648, 8295, 495, 7800, 51040, 3309, 47731, 105.0, 40.36708860759494, 123.75, 45.75, 104.0, 40.08, 75.28023598820059, 82.81120943952803, 157.57142857142858, 214.1904761904762, 72.64992389649925, 78.61187214611873
2018-05-15, 79, 4, 75, 685, 21, 664, 3232, 192, 3040, 56744, 4513, 52231, 8408, 504, 7904, 51568, 3313, 48255, 106.43037974683544, 40.91139240506329, 126.0, 48.0, 105.38666666666667, 40.53333333333333, 75.28175182481752, 82.83795620437957, 157.76190476190476, 214.9047619047619, 72.67319277108433, 78.66114457831326
2018-06-14, 80, 4, 76, 705, 21, 684, 3337, 198, 3139, 58479, 4596, 53883, 8588, 519, 8069, 53228, 3380, 49848, 107.35, 41.7125, 129.75, 49.5, 106.17105263157895, 41.30263157894737, 75.50070921985815, 82.94893617021276, 160.95238095238096, 218.85714285714286, 72.87719298245614, 78.77631578947368
2018-07-15, 80, 4, 76, 706, 21, 685, 3337, 198, 3139, 58489, 4597, 53892, 8586, 519, 8067, 53240, 3380, 49860, 107.325, 41.7125, 129.75, 49.5, 106.14473684210526, 41.30263157894737, 75.41076487252124, 82.84560906515581, 160.95238095238096, 218.9047619047619, 72.78832116788321, 78.67445255474452
2018-08-16, 81, 4, 77, 712, 21, 691, 3415, 205, 3210, 60345, 4752, 55593, 8658, 534, 8124, 55102, 3445, 51657, 106.88888888888889, 42.160493827160494, 133.5, 51.25, 105.50649350649351, 41.688311688311686, 77.39044943820225, 84.75421348314607, 164.04761904761904, 226.28571428571428, 74.75687409551375, 80.45296671490593
2018-09-15, 81, 4, 77, 715, 21, 694, 3368, 205, 3163, 60039, 4696, 55343, 8799, 543, 8256, 54608, 3448, 51160, 108.62962962962963, 41.58024691358025, 135.75, 51.25, 107.22077922077922, 41.077922077922075, 76.37482517482518, 83.97062937062937, 164.1904761904762, 223.61904761904762, 73.71757925072046, 79.74495677233429
2018-10-15, 82, 4, 78, 726, 21, 705, 3391, 210, 3181, 42480, 4015, 38465, 8898, 538, 8360, 36973, 2952, 34021, 108.51219512195122, 41.353658536585364, 134.5, 52.5, 107.17948717948718, 40.782051282051285, 50.92699724517907, 58.51239669421488, 140.57142857142858, 191.1904761904762, 48.256737588652484, 54.56028368794326
2018-11-14, 82, 4, 78, 738, 23, 715, 3405, 211, 3194, 42951, 4097, 38854, 8906, 544, 8362, 37450, 2953, 34497, 108.60975609756098, 41.52439024390244, 136.0, 52.75, 107.2051282051282, 40.94871794871795, 50.74525745257453, 58.199186991869915, 128.3913043478261, 178.1304347826087, 48.24755244755245, 54.34125874125874
2018-12-14, 86, 5, 81, 756, 28, 728, 3462, 234, 3228, 43667, 4817, 38850, 9077, 640, 8437, 38052, 3385, 34667, 105.54651162790698, 40.25581395348837, 128.0, 46.8, 104.1604938271605, 39.851851851851855, 50.333333333333336, 57.76058201058201, 120.89285714285714, 172.03571428571428, 47.619505494505496, 53.36538461538461
2019-01-13, 86, 5, 81, 761, 28, 733, 3467, 236, 3231, 43630, 4806, 38824, 9109, 656, 8453, 37988, 3373, 34615, 105.9186046511628, 40.31395348837209, 131.2, 47.2, 104.35802469135803, 39.888888888888886, 49.91852825229961, 57.33245729303548, 120.46428571428571, 171.64285714285714, 47.2237380627558, 52.96589358799454
2019-02-12, 86, 5, 81, 764, 28, 736, 3469, 236, 3233, 43649, 4805, 38844, 9112, 656, 8456, 38006, 3376, 34630, 105.95348837209302, 40.33720930232558, 131.2, 47.2, 104.39506172839506, 39.91358024691358, 49.746073298429316, 57.132198952879584, 120.57142857142857, 171.60714285714286, 47.05163043478261, 52.77717391304348
2019-03-14, 95, 5, 90, 776, 31, 745, 3514, 213, 3301, 44685, 5357, 39328, 9349, 620, 8729, 38850, 3837, 35013, 98.41052631578947, 36.98947368421052, 124.0, 42.6, 96.9888888888889, 36.67777777777778, 50.06443298969072, 57.58376288659794, 123.7741935483871, 172.80645161290323, 46.997315436241614, 52.789261744966446
2019-04-13, 95, 6, 89, 784, 31, 753, 3534, 310, 3224, 45189, 5368, 39821, 9479, 755, 8724, 39244, 3863, 35381, 99.77894736842106, 37.2, 125.83333333333333, 51.666666666666664, 98.02247191011236, 36.2247191011236, 50.05612244897959, 57.639030612244895, 124.61290322580645, 173.16129032258064, 46.9867197875166, 52.88313413014608
2019-05-13, 95, 6, 89, 791, 31, 760, 3531, 310, 3221, 45832, 5427, 40405, 9516, 751, 8765, 39847, 3893, 35954, 100.16842105263157, 37.16842105263158, 125.16666666666667, 51.666666666666664, 98.48314606741573, 36.19101123595506, 50.37547408343868, 57.94184576485461, 125.58064516129032, 175.06451612903226, 47.30789473684211, 53.16447368421053
2019-06-12, 96, 7, 89, 796, 32, 764, 3584, 450, 3134, 46087, 5486, 40601, 9652, 996, 8656, 40019, 3936, 36083, 100.54166666666667, 37.333333333333336, 142.28571428571428, 64.28571428571429, 97.25842696629213, 35.21348314606742, 50.27512562814071, 57.89824120603015, 123.0, 171.4375, 47.22905759162304, 53.14267015706806
2019-07-12, 97, 7, 90, 801, 32, 769, 3608, 475, 3133, 46145, 5517, 40628, 9565, 1055, 8510, 40188, 3944, 36244, 98.6082474226804, 37.1958762886598, 150.71428571428572, 67.85714285714286, 94.55555555555556, 34.81111111111111, 50.172284644194754, 57.609238451935084, 123.25, 172.40625, 47.13133940182055, 52.83224967490247
